ExperimentalCondition,Head Horizontal,Head Vertical,Eye Horizontal,Eye Vertical,SuccessfulCompletion,Steering,Time,Event
BaseCondition,0.9808186292648317,-0.1397609114646911,0.9839075207710266,-0.1082415655255317,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9838351011276244,-0.0432903729379177,0.9601103067398072,-0.0642715841531753,1.0,0.0,-0.86,NoEvent
HUDOnly,0.97981895506382,-0.1006710492074489,0.9294474482536316,-0.1517402946949004,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9751360416412354,-0.1034002751111984,0.9652513563632964,-0.0727760903537273,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9945883750915528,-0.0810765624046325,0.966423273086548,-0.092389591038227,1.0,0.0,-0.86,NoEvent
AudioOnly,0.9585898518562316,-0.049247458577156,0.9587470889091492,-0.1503905057907104,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9811896681785583,-0.0403666161000728,0.961494505405426,-0.106307104229927,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.944366216659546,-0.1526494026184082,0.9511268138885498,-0.086136020720005,1.0,0.0,-0.86,NoEvent
BaseCondition,0.9546451568603516,-0.1889289915561675,0.9756980389356612,-0.0949211502447724,0.0,0.0,-0.86,NoEvent
AudioOnly,0.943473219871521,-0.0984813794493675,0.9541003108024596,-0.037221860140562,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9751521944999696,-0.0389525145292282,0.9794670939445496,-0.1244741231203079,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.941719114780426,-0.2417042106389999,0.940844476222992,-0.1217227354645729,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9819096922874452,-0.010129458270967,0.9086959958076476,-0.1631508767604828,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.98125559091568,-0.025325808674097,0.9582729339599608,-0.1055340468883514,1.0,0.0,-0.86,NoEvent
BaseCondition,0.9875394701957704,0.0209628418087959,0.9624319672584534,-0.0891041532158851,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9707914292812349,-0.0848870147019623,0.958677351474762,-0.1246717758476733,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9783243536949158,-0.1351680159568786,0.8391251564025879,-0.578231692314148,1.0,0.0,-0.86,NoEvent
BaseCondition,0.9730983972549438,-0.101550742983818,0.9685080647468568,-0.1081047728657722,0.0,0.0,-0.86,NoEvent
HUDOnly,0.9895339608192444,-0.0672565028071403,0.9598001837730408,-0.102100633084774,0.0,0.0,-0.86,NoEvent
BaseCondition,0.986142873764038,-0.0544746443629264,0.900417149066925,-0.3759058117866516,1.0,0.0,-0.86,NoEvent
HUDOnly,0.9802708625793456,-0.1262896656990051,0.969095766544342,-0.1391554176807403,1.0,0.0,-0.86,NoEvent
HUDOnly,0.978014200925827,0.0032734218984842,0.9607045650482178,-0.157417431473732,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9623483419418336,-0.0918287187814712,0.9418559670448304,-0.0830782204866409,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.983803004026413,-0.0631773695349693,0.9660232365131378,-0.0727230459451674,1.0,0.0,-0.86,NoEvent
AudioOnly,0.984190672636032,-0.0569326411932706,0.8770159184932709,-0.4376479238271713,0.0,0.0,-0.86,NoEvent
HUDOnly,0.9581482410430908,0.0637770928442477,0.9487155973911284,-0.1065107695758342,1.0,0.0,-0.86,NoEvent
BaseCondition,0.948442041873932,-0.2338877916336059,0.960389256477356,-0.1306691616773605,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9669414758682252,-0.1626249253749847,0.9100215435028076,-0.1047190576791763,0.0,0.0,-0.86,NoEvent
AudioOnly,0.9758863151073456,-0.0934121310710906,0.9734786748886108,-0.085743211209774,1.0,0.0,-0.86,NoEvent
AudioOnly,0.9639437794685364,-0.0823618397116661,0.9755232334136964,-0.1156035885214805,1.0,0.0,-0.86,NoEvent
BaseCondition,0.9657530188560486,0.0192960277199745,0.9609885811805724,-0.1493687480688095,0.0,0.0,-0.86,NoEvent
BaseCondition,0.974079132080078,-0.1164703965187072,0.9135295748710632,-0.3926683664321899,0.0,0.0,-0.86,NoEvent
BaseCondition,0.985895574092865,-0.0629651099443435,0.9623213410377502,-0.1406470090150833,0.0,0.0,-0.86,NoEvent
HUDOnly,0.9676554799079894,-0.1622619107365608,0.9745607674121856,-0.0797022879123687,0.0,0.0,-0.86,NoEvent
HUDOnly,0.9967649579048156,0.0529793426394462,0.987643539905548,-0.0504670888185501,1.0,0.0,-0.86,NoEvent
AudioOnly,0.9751433730125428,-0.0542733632028102,0.974806785583496,-0.0696007385849952,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9697609841823578,-0.1460789665579795,0.9752311408519744,-0.1076255962252616,0.0,0.0,-0.86,NoEvent
HUDOnly,0.9868637323379515,-0.0465914867818355,0.968646764755249,-0.1085369065403938,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9714766442775726,-0.1279492080211638,0.9768694937229156,-0.1077599748969078,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9773566126823424,0.1373820602893829,0.960403561592102,-0.1449525654315948,1.0,0.0,-0.86,NoEvent
BaseCondition,0.9819102883338928,-0.0617702715098857,0.9748242795467376,-0.095524851232767,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9693905115127563,-0.1196001768112182,0.9603671431541444,-0.1238676309585571,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9632553458213806,0.0234717167913913,0.9601559042930604,-0.1510044932365417,0.0,0.0,-0.86,NoEvent
HUDOnly,0.976068377494812,-0.0462465099990367,0.9521029591560364,-0.0938650742173194,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9820184111595154,-0.0063205575570463,0.9419275738976218,-0.045655373526229,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9785813093185424,-0.1199482828378677,0.8842455148696899,-0.2779445648193359,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9848375618457794,-0.023276220075786,0.9920842349529266,0.0055420091375708,0.0,0.0,-0.86,NoEvent
HUDOnly,0.978568196296692,-0.0556270033121109,0.96866637468338,-0.1540509015321731,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9769667088985444,-0.1251918636262416,0.8854809403419495,-0.2234497144818305,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9920848906040192,-0.0116432756185531,0.9641508758068084,-0.0511404909193515,1.0,0.0,-0.86,NoEvent
HUDOnly,0.9831339120864868,-0.0344960652291774,0.9607246518135072,-0.0345160327851772,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9751441478729248,-0.191063180565834,0.9230666756629944,-0.0911741405725479,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9980881810188292,0.0463985428214073,0.9720396399497986,-0.1099575981497764,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.964082419872284,-0.0967619717121124,0.9414347410202026,-0.1112686321139335,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9847527742385864,-0.0718807354569435,0.9801282286643982,-0.1079555302858352,1.0,0.0,-0.86,NoEvent
HUDOnly,0.9357599318027496,0.1539984866976738,0.8991595804691315,-0.0849272571504115,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9808821976184844,-0.0897814147174358,0.9608778953552246,-0.1103611700236797,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9667254686355592,0.0067261643707752,0.9029836654663086,-0.1559638530015945,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.961151123046875,-0.1611974537372589,0.96634179353714,-0.0720058977603912,0.0,0.0,-0.86,NoEvent
BaseCondition,0.953474462032318,-0.1036621406674385,0.9340060949325562,-0.1339708566665649,0.0,0.0,-0.86,NoEvent
AudioOnly,0.9472093880176544,0.0307234907522797,0.9720977246761322,-0.0053253034129739,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9563135504722596,-0.037199031561613,0.949503779411316,0.0042135249823331,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9705896377563475,0.0869998186826706,0.9623394012451172,-0.1243032664060592,0.0,0.0,-0.86,NoEvent
HUDOnly,0.9766255021095276,0.0555420704185962,0.978201150894165,-0.0880279019474983,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9733933508396148,-0.1612565293908118,0.9620339572429658,-0.1640879064798355,1.0,0.0,-0.86,NoEvent
AudioOnly,0.9886458516120912,-0.1261422634124755,0.943954050540924,-0.1038160100579261,1.0,0.0,-0.86,NoEvent
HUDOnly,0.9719865918159484,-0.1011112183332443,0.974208652973175,-0.1353344023227691,0.0,0.0,-0.86,NoEvent
AudioOnly,0.966598093509674,0.0025717429816722,0.976709485054016,-0.1029434651136398,1.0,0.0,-0.86,NoEvent
AudioOnly,0.962380826473236,-0.1213851198554039,0.9627348184585572,-0.1368623822927475,0.0,0.0,-0.86,NoEvent
HUDOnly,0.9649754166603088,-0.1578360497951507,0.9438942670822144,-0.0321347638964653,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9751178622245787,-0.134654976427555,0.984538197517395,-0.1236588209867477,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9763495922088624,-0.1623506844043731,0.9595375061035156,-0.1003390997648239,1.0,0.0,-0.86,NoEvent
AudioOnly,0.9690700769424438,-0.1353425681591034,0.9704152345657348,-0.1221598833799362,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9230218827724456,-0.4106781035661697,0.867109626531601,-0.5229184329509735,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9230218827724456,-0.3044186532497406,0.867109626531601,-0.432704895734787,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.98558109998703,-0.0224339701235294,0.9690579771995544,-0.0565113127231597,1.0,0.0,-0.86,NoEvent
HUDOnly,0.9732759594917296,-0.1925023347139358,0.9614690840244292,-0.1325989216566085,1.0,0.0,-0.86,NoEvent
HUDOnly,0.962392032146454,-0.1590081751346588,0.953422486782074,-0.1900623738765716,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.979708045721054,-0.1029589883983135,0.9676276445388794,-0.1566662564873694,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9877013564109802,0.0669507458806037,0.9666939377784728,-0.1238446906208992,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9849475920200348,-0.0878270044922828,0.9600267112255096,-0.13300222158432,0.0,0.0,-0.86,NoEvent
AudioOnly,0.960375726222992,-0.1699699163436889,0.9639853835105896,-0.1180297657847404,0.0,0.0,-0.86,NoEvent
HUDOnly,0.958354949951172,-0.206549122929573,0.9774998426437378,-0.1067225560545921,1.0,0.0,-0.86,NoEvent
BaseCondition,0.9713413715362548,-0.0324136316776275,0.960935577750206,-0.155923519283533,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9604476094245912,-0.1883386671543121,0.9550509452819824,-0.1776039153337478,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9334104061126708,-0.2969667911529541,0.9752762913703918,-0.0884562283754348,0.0,0.0,-0.86,NoEvent
AudioOnly,0.9872974753379822,0.0121020972728729,0.9701130390167236,-0.1312031149864196,1.0,0.0,-0.86,NoEvent
HUDOnly,0.9710613489151,0.0083302622660994,0.9299225211143494,-0.0946449786424636,0.0,0.0,-0.86,NoEvent
AudioOnly,0.9706981182098388,-0.0720412582159042,0.950999081134796,-0.132546491920948,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9800618886947632,-0.0550649799406528,0.9564323276281356,-0.1904277242720126,1.0,0.0,-0.86,NoEvent
AudioOnly,0.9530943632125854,-0.1134280264377594,0.9405587315559388,-0.2331848591566085,1.0,0.0,-0.86,NoEvent
BaseCondition,0.9558762311935424,-0.0726780444383621,0.9428781270980836,-0.0804059132933616,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.971280038356781,-0.016074726358056,0.9627953767776488,-0.1295074224472046,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9732434153556824,-0.1950787752866745,0.9794678688049316,-0.0867514759302139,1.0,0.0,-0.86,NoEvent
AudioOnly,0.9984172582626344,-0.0435202904045581,0.9308990836143494,-0.2945272922515869,1.0,0.0,-0.86,NoEvent
BaseCondition,0.9818323254585266,-0.0209435559809207,0.9577256441116332,-0.1555135697126388,0.0,0.0,-0.86,NoEvent
AudioOnly,0.9835375994443892,-0.0452574873343109,0.8953287800153097,-0.2984002182881037,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9451139867305756,-0.2829354852437973,0.949295163154602,-0.310087576508522,0.0,0.0,-0.86,NoEvent
AudioOnly,0.9287872910499572,0.2075591385364532,0.9484989643096924,-0.2214758247137069,1.0,0.0,-0.86,NoEvent
HUDOnly,0.955297350883484,-0.0531718842685222,0.965931475162506,-0.1238808557391166,0.0,0.0,-0.86,NoEvent
HUDOnly,0.9907016754150392,0.0501720160245894,0.972701370716095,-0.0809006184339523,0.0,0.0,-0.86,NoEvent
HUDOnly,0.9888705015182496,0.0662102550268173,0.9243088960647584,-0.1000281348824501,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9613550305366516,-0.2011907696723938,0.9092504382133484,-0.2092586308717727,1.0,0.0,-0.86,NoEvent
AudioOnly,0.9781801104545592,-0.0955538228154182,0.973837286233902,-0.1357210427522659,1.0,0.0,-0.86,NoEvent
HUDOnly,0.9663409143686296,-0.0176876387558877,0.9743902385234832,-0.1244695186614989,1.0,0.0,-0.86,NoEvent
HUDOnly,0.9482460618019104,0.0211846753954887,0.9337225556373596,-0.0644249990582466,0.0,0.0,-0.86,NoEvent
HUDOnly,0.9843979477882384,-0.0179595183581113,0.9639991521835328,-0.1061810925602912,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9686170816421508,-0.0837914906442165,0.8698708415031433,-0.2441156283020973,1.0,0.0,-0.86,NoEvent
AudioOnly,0.9751248061656952,-0.0441795121878385,0.9298425912857056,-0.0833404064178466,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9676387310028076,-0.2005725800991058,0.8955444097518921,-0.2650662064552307,1.0,0.0,-0.86,NoEvent
AudioOnly,0.9790390729904176,0.0607858896255493,0.9618901908397676,-0.1522991061210631,1.0,0.0,-0.86,NoEvent
AudioOnly,0.9537931978702546,-0.2145561724901198,0.9715375304222108,-0.1044704616069793,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9710317552089692,-0.1787859052419662,0.9600803256034852,-0.1012338548898696,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9837851822376252,0.113574493676424,0.977307230234146,-0.096793059259653,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9752900004386902,-0.1031536608934402,0.9587852954864502,-0.1284986436367035,1.0,0.0,-0.86,NoEvent
HUDOnly,0.9784504175186156,-0.1384699344635009,0.9630313515663148,-0.0832312852144241,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9421586990356444,-0.0471121594309806,0.961345076560974,-0.138966679573059,1.0,0.0,-0.86,NoEvent
HUDOnly,0.9840713143348694,-0.1737155467271804,0.9185190200805664,-0.2710654139518738,1.0,0.0,-0.86,NoEvent
FullLoopAR,0.9719938635826112,-0.1110560894012451,0.9602068662643432,-0.1276000887155532,1.0,0.0,-0.86,NoEvent
AudioOnly,0.9756367206573486,-0.1286704838275909,0.842162549495697,-0.4767791330814361,1.0,0.0,-0.86,NoEvent
BaseCondition,0.9542290568351746,-0.2027489840984344,0.9752717614173888,-0.1014161109924316,0.0,0.0,-0.86,NoEvent
BaseCondition,0.9287418723106384,-0.2997041642665862,0.9716677963733674,-0.1769442781805992,0.0,0.0,-0.86,NoEvent
FullLoopAR,0.9846331179141998,-0.106065809726715,0.9494196772575378,-0.141845092177391,1.0,0.0,-0.86,NoEvent
BaseCondition,0.967169553041458,-0.087647296488285,0.904465526342392,-0.345151737332344,0.0,0.0,-0.84,NoEvent
FullLoopAR,0.9511335492134094,-0.0741523504257202,0.9541745185852052,-0.1571806818246841,1.0,0.0,-0.84,NoEvent
BaseCondition,0.9789228439331056,-0.1060370355844497,0.9543938040733336,-0.193774864077568,0.0,0.0,-0.84,NoEvent
FullLoopAR,0.9649189710617064,-0.152141273021698,0.9678107500076294,-0.131984606385231,1.0,0.0,-0.84,NoEvent
BaseCondition,0.9917413592338562,-0.0108925784006714,0.9652056694030762,-0.1333846151828766,0.0,0.0,-0.84,NoEvent
BaseCondition,0.967956930398941,0.0666713640093803,0.9593786150217056,-0.1194187086075544,0.0,0.0,-0.84,NoEvent
FullLoopAR,0.9997259974479676,-0.0062148943543434,0.961891233921051,-0.1239723265171051,1.0,0.0,-0.84,NoEvent
HUDOnly,0.9628695845603944,-0.0119938626885414,0.9329268932342528,0.0382427684962749,1.0,0.0,-0.84,NoEvent
FullLoopAR,0.9916771054267884,0.0260442215949296,0.9545105397701265,-0.1806036680936813,1.0,0.0,-0.84,NoEvent
FullLoopAR,0.9464879035949708,-0.1129404976963996,0.8957594633102417,-0.188538908958435,1.0,0.0,-0.84,NoEvent
AudioOnly,0.993809163570404,-0.0348371528089046,0.9695661664009094,-0.1416068822145462,1.0,0.0,-0.84,NoEvent
AudioOnly,0.9457208514213562,-0.301717460155487,0.9727497100830078,-0.130407303571701,1.0,0.0,-0.84,NoEvent
HUDOnly,0.9871404767036438,-0.1124957948923111,0.973298966884613,-0.0330511219799518,0.0,0.0,-0.84,NoEvent
BaseCondition,0.9534865021705629,-0.1968442499637603,0.9543787837028505,-0.1584273725748062,0.0,0.0,-0.84,NoEvent
HUDOnly,0.9547954499721526,-0.0099339084699749,0.919129835234748,-0.1696957515345679,1.0,0.0,-0.84,NoEvent
HUDOnly,0.9781628847122192,-0.2690428495407104,0.8561403155326843,-0.5530039668083191,1.0,0.0,-0.84,NoEvent
BaseCondition,0.9987468123435974,-0.0389943979680537,0.969960629940033,-0.1375312283635139,0.0,0.0,-0.84,NoEvent
FullLoopAR,0.9702301919460298,0.0329913981258869,0.9547415673732758,-0.0775658190250396,1.0,0.0,-0.84,NoEvent
HUDOnly,0.9791983515024184,-0.0235345452092587,0.9739747494459152,-0.1240786332637071,0.0,0.0,-0.84,NoEvent
AudioOnly,0.9781628847122192,0.0338814631104469,0.8561403155326843,-0.4519614577293396,0.0,0.0,-0.84,NoEvent
BaseCondition,0.9737765192985536,-0.0019630454480648,0.9787500500679016,-0.1111942678689956,1.0,0.0,-0.84,NoEvent
AudioOnly,0.9816414713859558,-0.0706790015101432,0.973189115524292,-0.0987825393676757,0.0,0.0,-0.84,NoEvent
FullLoopAR,0.9631451368331908,-0.1757383942604065,0.9547549486160278,-0.1564146131277084,1.0,0.0,-0.84,NoEvent
BaseCondition,0.9288809895515442,-0.2548472881317138,0.9482030272483826,-0.0883975028991699,1.0,0.0,-0.84,NoEvent
HUDOnly,0.9753307998180388,-0.0796196646988391,0.9691151082515717,-0.1653594002127646,1.0,0.0,-0.84,NoEvent
HUDOnly,0.9712159037590028,0.1305203288793563,0.9595634341239928,-0.1322584450244903,0.0,0.0,-0.84,NoEvent
BaseCondition,0.9288002252578736,-0.2103649377822876,0.9664406180381776,-0.1097849085927009,0.0,0.0,-0.84,NoEvent
HUDOnly,0.9743360877037048,-0.0062527284026145,0.960387408733368,-0.1482969224452972,0.0,0.0,-0.84,NoEvent
AudioOnly,0.984078288078308,-0.0538068935275077,0.9673025012016296,-0.1339406669139862,0.0,0.0,-0.84,NoEvent
HUDOnly,0.9657808542251588,-0.0924977362155914,0.974179983139038,-0.1265031546354293,1.0,0.0,-0.84,NoEvent
BaseCondition,0.9798972606658936,-0.0507237985730171,0.9962701797485352,-0.07906374335289,0.0,0.0,-0.84,NoEvent
FullLoopAR,0.9763386845588684,0.1766173988580703,0.93768972158432,-0.1814542114734649,0.0,0.0,-0.84,NoEvent
BaseCondition,0.9822871088981628,-0.1155684068799018,0.9474002718925476,-0.2106176912784576,0.0,0.0,-0.84,NoEvent
AudioOnly,0.9531130194664,-0.2208934128284454,0.9592079520225524,-0.0894833877682685,0.0,0.0,-0.84,NoEvent
FullLoopAR,0.9512460231781006,-0.2268537133932113,0.9408491116303664,0.1825422426828971,0.0,0.0,-0.84,NoEvent
HUDOnly,0.9642353057861328,0.1327791064977646,0.9522805213928224,-0.2191705256700515,0.0,0.0,-0.84,NoEvent
BaseCondition,0.9754692316055298,-0.0109017132781445,0.9685034155845642,-0.1044815070927142,0.0,0.0,-0.84,NoEvent
BaseCondition,0.9835904240608216,-0.1377502009272574,0.983819842338562,-0.1127643063664436,1.0,0.0,-0.84,NoEvent
FullLoopAR,0.9837390780448914,-0.0436490513384342,0.9649487137794496,-0.0978886932134628,1.0,0.0,-0.84,NoEvent
HUDOnly,0.9790343642234802,-0.1018045544624328,0.9382912993431092,-0.1440409630537032,1.0,0.0,-0.84,NoEvent
FullLoopAR,0.974675714969635,-0.1034291833639144,0.9650474786758424,-0.0752766877412796,1.0,0.0,-0.84,NoEvent
FullLoopAR,0.99478942155838,-0.0804893560707569,0.9638393819332124,-0.0805751085281371,1.0,0.0,-0.84,NoEvent
AudioOnly,0.9582810401916504,-0.049530740827322,0.9589897990226746,-0.14752858877182,1.0,0.0,-0.84,NoEvent
FullLoopAR,0.9806314706802368,-0.0416932217776775,0.9599401354789734,-0.1086431443691253,1.0,0.0,-0.84,NoEvent
FullLoopAR,0.9466076791286469,-0.1492211073637008,0.9510770738124849,-0.0836263671517372,1.0,0.0,-0.84,NoEvent
BaseCondition,0.9545659422874452,-0.1904898881912231,0.9759994447231292,-0.0924831610172986,0.0,0.0,-0.84,NoEvent
AudioOnly,0.9417442083358764,-0.0951967276632785,0.9535513520240784,-0.0412889067083597,1.0,0.0,-0.84,NoEvent
FullLoopAR,0.9752211570739746,-0.0380833446979522,0.9796104431152344,-0.1241476982831955,0.0,0.0,-0.84,NoEvent
FullLoopAR,0.941623330116272,-0.2400659769773483,0.9400647282600404,-0.1206874772906303,0.0,0.0,-0.84,NoEvent
FullLoopAR,0.9817550182342528,-0.012296169064939,0.9054787158966064,-0.1557939499616623,1.0,0.0,-0.84,NoEvent
FullLoopAR,0.981050342321396,-0.0238212570548057,0.9586121439933776,-0.105515357106924,1.0,0.0,-0.84,NoEvent
BaseCondition,0.987495183944702,0.0209162905812263,0.962788701057434,-0.0870289951562881,0.0,0.0,-0.84,NoEvent
FullLoopAR,0.9705839157104492,-0.0852691419422626,0.9586760997772216,-0.123925469815731,0.0,0.0,-0.84,NoEvent
BaseCondition,0.9781628847122192,-0.1312772333621978,0.8561403155326843,-0.5761019587516785,1.0,0.0,-0.84,NoEvent
BaseCondition,0.9731664657592772,-0.1013600081205368,0.9690048098564148,-0.0832467675209045,0.0,0.0,-0.84,NoEvent
HUDOnly,0.9895003885030746,-0.0662624910473823,0.9617678225040436,-0.106485916301608,0.0,0.0,-0.84,NoEvent
BaseCondition,0.9862671494483948,-0.0543321967124938,0.9349524974822998,-0.2362153679132461,1.0,0.0,-0.84,NoEvent
HUDOnly,0.9799448847770692,-0.1279111579060554,0.9638349413871764,-0.1347833946347236,1.0,0.0,-0.84,NoEvent
HUDOnly,0.9777972251176834,0.0039365710690617,0.9603090882301332,-0.1567896455526352,0.0,0.0,-0.84,NoEvent
BaseCondition,0.9617420434951782,-0.0908544659614563,0.9411298632621764,-0.0814547464251518,0.0,0.0,-0.84,NoEvent
FullLoopAR,0.9836547374725342,-0.0620863288640975,0.9659966826438904,-0.0740337818861007,1.0,0.0,-0.84,NoEvent
AudioOnly,0.9840205758810044,-0.0567370830103754,0.8730852454900742,-0.4449912831187248,0.0,0.0,-0.84,NoEvent
HUDOnly,0.9580028653144836,0.0621651373803615,0.9472182393074036,-0.1091998293995857,1.0,0.0,-0.84,NoEvent
BaseCondition,0.9480113983154296,-0.2321020364761352,0.9597922563552856,-0.1317399144172668,1.0,0.0,-0.84,NoEvent
FullLoopAR,0.9669345319271088,-0.1621870845556259,0.9102175533771516,-0.104480605572462,0.0,0.0,-0.84,NoEvent
AudioOnly,0.9750204086303712,-0.0970760360360145,0.9746030569076538,-0.0806386023759841,1.0,0.0,-0.84,NoEvent
AudioOnly,0.9638769030570984,-0.0819521993398666,0.9729703068733216,-0.0705432370305061,1.0,0.0,-0.84,NoEvent
BaseCondition,0.9655529260635376,0.0211543850600719,0.9613533020019532,-0.1431130766868591,0.0,0.0,-0.84,NoEvent
