ExperimentalCondition,Head Horizontal,Head Vertical,Eye Horizontal,Eye Vertical,SuccessfulCompletion,Time,Event
FullLoopAR,0.9858139157295228,-0.0824779272079467,0.9726150035858154,-0.1088574007153511,0.0,-0.38,NoEvent
AudioOnly,0.9590012431144714,-0.1442808359861374,0.9222998023033142,-0.0454793944954872,0.0,-0.38,NoEvent
HUDOnly,0.9594456851482392,-0.2128194198012351,0.9521966874599456,-0.0709771178662776,1.0,-0.38,NoEvent
BaseCondition,0.9504430890083312,0.0012732623144984,0.9529219269752502,-0.1201016306877136,0.0,-0.38,NoEvent
FullLoopAR,0.9616971015930176,-0.1801137030124664,0.9533236399292948,-0.1172579731792211,0.0,-0.38,NoEvent
BaseCondition,0.940191686153412,-0.272496610879898,0.965076208114624,-0.0826458632946014,0.0,-0.38,NoEvent
AudioOnly,0.9849106073379515,0.0329859182238578,0.9685383439064026,-0.0776866450905799,1.0,-0.38,NoEvent
HUDOnly,0.9593886137008668,0.0086225643754005,0.9779674410820008,-0.1124735623598098,0.0,-0.38,NoEvent
AudioOnly,0.9362123012542723,-0.0665422454476356,0.9538087248802184,-0.1222839131951332,0.0,-0.38,NoEvent
BaseCondition,0.9810127019882202,-0.046779479831457,0.9524263441562651,-0.0929468013346195,1.0,-0.38,NoEvent
AudioOnly,0.945950210094452,-0.118720531463623,0.9584712982177734,-0.0953727066516876,1.0,-0.38,NoEvent
BaseCondition,0.9458087980747224,-0.0276607777923345,0.9675668776035308,-0.0736148841679095,0.0,-0.38,NoEvent
FullLoopAR,0.9724613428115844,-0.0013575218617916,0.9559342861175536,-0.0714268013834953,1.0,-0.38,NoEvent
FullLoopAR,0.9748863577842712,-0.1902332827448844,0.9740816950798036,-0.0184200908988714,1.0,-0.38,NoEvent
AudioOnly,0.9878730177879332,0.0111948540434241,0.946407437324524,-0.1051540598273277,1.0,-0.38,NoEvent
BaseCondition,0.9677488803863524,0.0623994693160057,0.937963366508484,-0.0790671855211258,0.0,-0.38,NoEvent
AudioOnly,0.9808409214019777,0.0246223248541355,0.9450260400772096,-0.0920372977852821,0.0,-0.38,NoEvent
BaseCondition,0.9551764726638794,-0.2782160639762878,0.9714911580085754,-0.0859217941761016,0.0,-0.38,NoEvent
AudioOnly,0.8617184460163116,0.2109611481428145,0.9352986514568328,-0.0763649605214595,1.0,-0.38,NoEvent
HUDOnly,0.9300670027732848,-0.1512721627950668,0.9617218375205994,-0.0926005020737648,0.0,-0.38,NoEvent
HUDOnly,0.989484965801239,0.0560360588133335,0.9627402424812316,-0.0859197080135345,0.0,-0.38,NoEvent
HUDOnly,0.9419061541557312,0.0538383871316909,0.8980240225791931,0.0436164550483226,1.0,-0.38,NoEvent
FullLoopAR,0.9632872939109802,-0.1971182376146316,0.9634868502616882,-0.0969602018594741,1.0,-0.38,NoEvent
AudioOnly,0.9542653560638428,-0.179864764213562,0.9584706425666808,-0.1154826283454895,1.0,-0.38,NoEvent
HUDOnly,0.9441465735435486,-0.0038800975307822,0.929759442806244,-0.0676907747983932,1.0,-0.38,NoEvent
HUDOnly,0.9433491826057434,0.0282104332000016,0.9583323895931244,-0.0126067069359123,0.0,-0.38,NoEvent
HUDOnly,0.970885694026947,0.0268238820135593,0.915227234363556,-0.042266622185707,1.0,-0.38,NoEvent
FullLoopAR,0.9671728610992432,-0.0880850031971931,0.9620673060417176,-0.1095430254936218,1.0,-0.38,NoEvent
AudioOnly,0.9750840067863464,-0.0369620770215988,0.9605589509010316,-0.1020182371139526,0.0,-0.38,NoEvent
FullLoopAR,0.9691734910011292,-0.1931740343570709,0.8850927352905273,-0.4058802425861358,1.0,-0.38,NoEvent
AudioOnly,0.9654914140701294,0.0988867059350013,0.9790733456611632,-0.0912932902574538,1.0,-0.38,NoEvent
AudioOnly,0.9201322793960572,-0.2547098398208618,0.9372580647468568,-0.029214147478342,0.0,-0.38,NoEvent
BaseCondition,0.9496344029903412,-0.1771449893712997,0.9598577916622162,-0.1137960329651832,0.0,-0.38,NoEvent
FullLoopAR,0.9770077466964722,0.1630058586597442,0.9667766690254213,-0.0818541347980499,0.0,-0.38,NoEvent
BaseCondition,0.9748066663742064,-0.0920116081833839,0.9804922342300416,-0.0478885434567928,1.0,-0.38,NoEvent
HUDOnly,0.9757280945777892,-0.0847363248467445,0.8811981379985809,0.0115399374626576,1.0,-0.38,NoEvent
FullLoopAR,0.9298372268676758,-0.0302076023072004,0.9322054386138916,-0.1585471481084823,1.0,-0.38,NoEvent
HUDOnly,0.9854738712310792,-0.1533775329589843,0.9864135384559632,-0.1229187920689582,1.0,-0.38,NoEvent
FullLoopAR,0.96126127243042,-0.118799515068531,0.956279456615448,-0.1182662770152092,1.0,-0.38,NoEvent
AudioOnly,0.9756850004196168,-0.1262213140726089,0.9301764965057372,-0.2997627258300781,1.0,-0.38,NoEvent
BaseCondition,0.9572873115539552,-0.1943771690130233,0.9755741357803344,-0.05821193754673,0.0,-0.38,NoEvent
BaseCondition,0.9354085922241212,-0.2817488312721252,0.9746331572532654,-0.1166595891118049,0.0,-0.38,NoEvent
FullLoopAR,0.9685797691345216,-0.0695421248674392,0.8737795650959015,-0.0492047239094972,1.0,-0.38,NoEvent
BaseCondition,0.9516388773918152,-0.0580461099743843,0.9497568607330322,-0.107888251543045,0.0,-0.36,NoEvent
FullLoopAR,0.9767919182777404,-0.0595981553196907,0.9596688151359558,0.0146298855543136,1.0,-0.36,NoEvent
BaseCondition,0.9747039675712584,-0.0851881206035614,0.9640578627586364,-0.0515112988650798,0.0,-0.36,NoEvent
FullLoopAR,0.96782785654068,-0.1409200727939605,0.9529395699501038,-0.221087709069252,1.0,-0.36,NoEvent
BaseCondition,0.992532640695572,-0.0047946204431354,0.9779403507709504,-0.0779631584882735,0.0,-0.36,NoEvent
BaseCondition,0.961894392967224,0.0703933238983153,0.9601042866706848,-0.0553703606128692,0.0,-0.36,NoEvent
FullLoopAR,0.973901391029358,0.0138028040528297,0.9401290416717528,-0.0475555807352066,1.0,-0.36,NoEvent
HUDOnly,0.959036722779274,0.0241984352469444,0.9559899717569352,0.0437341588549315,1.0,-0.36,NoEvent
FullLoopAR,0.9934146404266356,0.0244342163205146,0.9585589170455932,-0.0597992464900016,1.0,-0.36,NoEvent
FullLoopAR,0.8976960778236389,-0.019528854638338,0.9573968052864076,-0.0159814618527889,1.0,-0.36,NoEvent
AudioOnly,0.991239368915558,-0.0083859069272875,0.9764103889465332,-0.0842385441064834,1.0,-0.36,NoEvent
AudioOnly,0.948196828365326,-0.2965670824050903,0.9761771559715272,-0.1241379827260971,1.0,-0.36,NoEvent
HUDOnly,0.9889246821403505,-0.1054428666830062,0.9962510466575624,0.050577837973833,0.0,-0.36,NoEvent
BaseCondition,0.9544380605220796,-0.1993145495653152,0.8832452595233917,-0.4178989082574844,0.0,-0.36,NoEvent
HUDOnly,0.9435531347990036,0.038415828719735,0.9359507411718369,-0.009513021679595,1.0,-0.36,NoEvent
HUDOnly,0.9574553966522216,-0.2518936395645141,0.9629408717155457,-0.0949464067816734,1.0,-0.36,NoEvent
BaseCondition,0.997827172279358,-0.04816235601902,0.9145313501358032,-0.3720832765102386,0.0,-0.36,NoEvent
FullLoopAR,0.9607964754104614,0.0491689518094062,0.956238329410553,-0.0545210093259811,1.0,-0.36,NoEvent
HUDOnly,0.9823536276817322,-0.0125169083476066,0.9105117917060852,-0.3185924291610718,0.0,-0.36,NoEvent
AudioOnly,0.9751211404800416,0.0178219322115182,0.9010087251663208,-0.3774656057357788,0.0,-0.36,NoEvent
BaseCondition,0.9423589706420898,0.1740375757217407,0.946789026260376,-0.0314110070466995,1.0,-0.36,NoEvent
AudioOnly,0.9769975543022156,-0.1144885867834091,0.9187992215156556,-0.3932134509086609,0.0,-0.36,NoEvent
FullLoopAR,0.9650907516479492,-0.1455806195735931,0.9735649228096008,-0.0358839519321918,1.0,-0.36,NoEvent
BaseCondition,0.931721955537796,-0.2485980764031409,0.8926306068897247,-0.3895030617713928,1.0,-0.36,NoEvent
HUDOnly,0.9886646270751952,-0.0820014774799346,0.9203766584396362,-0.1563529372215271,1.0,-0.36,NoEvent
HUDOnly,0.9621663689613342,0.1406470388174057,0.9708428978919984,-0.0764684826135635,0.0,-0.36,NoEvent
BaseCondition,0.944077968597412,-0.1683163940906524,0.9567338228225708,-0.0708700940012931,0.0,-0.36,NoEvent
HUDOnly,0.9736777544021606,0.0116321705281734,0.959370493888855,-0.0991817936301231,0.0,-0.36,NoEvent
AudioOnly,0.9772358536720276,-0.0343535058200359,0.9459907412528992,-0.1221490874886512,0.0,-0.36,NoEvent
HUDOnly,0.9661620259284972,-0.0795458257198333,0.9677587747573853,-0.0685866251587867,1.0,-0.36,NoEvent
BaseCondition,0.9602585434913636,-0.0086698057129979,0.9621084332466124,-0.0418410375714302,0.0,-0.36,NoEvent
FullLoopAR,0.98756343126297,0.0495842099189758,0.9229512214660645,-0.0677791908383369,0.0,-0.36,NoEvent
BaseCondition,0.9772893190383912,-0.0986492931842804,0.9488155245780944,-0.1744349151849746,0.0,-0.36,NoEvent
AudioOnly,0.9584734439849854,-0.2062815725803375,0.9469624757766724,-0.0399676151573658,0.0,-0.36,NoEvent
FullLoopAR,0.9534073024988174,-0.1901684664189815,0.9176858067512512,0.2311813781658808,0.0,-0.36,NoEvent
HUDOnly,0.946032017469406,0.1397547274827957,0.9465158879756927,-0.2112305611371993,0.0,-0.36,NoEvent
BaseCondition,0.9754044413566588,-0.0093690138310194,0.9705918431282043,-0.0549495220184326,0.0,-0.36,NoEvent
BaseCondition,0.9877243638038636,-0.0738888531923294,0.9896760582923888,0.0217007640749216,1.0,-0.36,NoEvent
FullLoopAR,0.9807067811489104,-0.0340388920158147,0.9666142463684082,-0.0910742469131946,1.0,-0.36,NoEvent
HUDOnly,0.973300725221634,-0.0660107266157865,0.9580848067998886,-0.1088413968682288,1.0,-0.36,NoEvent
FullLoopAR,0.9690707325935364,-0.0950729325413703,0.9502253234386444,-0.0412674807012081,1.0,-0.36,NoEvent
FullLoopAR,0.9881778359413148,-0.0387428030371665,0.9611014723777772,-0.0483610071241855,1.0,-0.36,NoEvent
AudioOnly,0.9544976949691772,-0.0311653763055801,0.9546535611152648,-0.0072986516170203,1.0,-0.36,NoEvent
FullLoopAR,0.968128740787506,-0.0430401116609573,0.927260309457779,-0.3092086476584275,1.0,-0.36,NoEvent
FullLoopAR,0.9686664342880248,-0.1265268176794052,0.9542702436447144,-0.0756491124629974,1.0,-0.36,NoEvent
BaseCondition,0.9544250965118408,-0.1688223034143448,0.9567955136299132,-0.101217895746231,0.0,-0.36,NoEvent
AudioOnly,0.9304447770118712,-0.0643919110298156,0.9479522109031676,-0.0001340321323368,1.0,-0.36,NoEvent
FullLoopAR,0.9735018014907836,-0.0209929533302783,0.9660235047340392,-0.0689416751265525,0.0,-0.36,NoEvent
FullLoopAR,0.94671893119812,-0.1829500459134578,0.9512750506401062,-0.0950365383177995,0.0,-0.36,NoEvent
FullLoopAR,0.97858065366745,-0.0138556454330682,0.9903244972229004,-0.0197903420776128,1.0,-0.36,NoEvent
FullLoopAR,0.9760013818740844,-0.01646414026618,0.9572057127952576,-0.1074680313467979,1.0,-0.36,NoEvent
BaseCondition,0.9878511726856232,0.0237938314676284,0.9588093757629396,-0.0452481899410486,0.0,-0.36,NoEvent
FullLoopAR,0.9615477919578552,-0.0607526265084743,0.9658851623535156,-0.085826463997364,0.0,-0.36,NoEvent
BaseCondition,0.9630295634269714,-0.1030008420348167,0.9600929021835328,-0.1362675577402115,1.0,-0.36,NoEvent
BaseCondition,0.9699305593967438,-0.1039499193429946,0.9530803859233856,-0.1177578344941138,0.0,-0.36,NoEvent
HUDOnly,0.9912963509559632,-0.0465060286223888,0.9848848581314088,-0.0710531398653984,0.0,-0.36,NoEvent
BaseCondition,0.9873733520507812,-0.0420359894633293,0.9633231163024902,-0.0685445368289947,1.0,-0.36,NoEvent
HUDOnly,0.9816185534000396,-0.1165162622928619,0.9516423046588898,-0.0769023969769477,1.0,-0.36,NoEvent
HUDOnly,0.9761219620704652,0.021159186027944,0.9828368723392488,-0.0539336688816547,0.0,-0.36,NoEvent
BaseCondition,0.9485493898391724,-0.0707942619919776,0.9574434161186218,-0.0692275539040565,0.0,-0.36,NoEvent
FullLoopAR,0.975671410560608,-0.0630263686180114,0.9508575797080994,-0.0370230600237846,1.0,-0.36,NoEvent
AudioOnly,0.9665787518024443,-0.0204209331423043,0.8804367780685425,-0.4147347658872604,0.0,-0.36,NoEvent
HUDOnly,0.9426174461841584,0.0084038544446229,0.9115833640098572,0.0228992430493235,1.0,-0.36,NoEvent
BaseCondition,0.9361693859100342,-0.2540788650512695,0.8887172937393188,-0.4249142557382583,1.0,-0.36,NoEvent
FullLoopAR,0.9708737432956696,-0.1497639566659926,0.9715607166290284,-0.1202150471508502,0.0,-0.36,NoEvent
AudioOnly,0.9596248269081116,-0.1194637194275856,0.9517965912818908,0.0142036341130733,1.0,-0.36,NoEvent
AudioOnly,0.9539136290550232,-0.0455661043524742,0.9676970839500428,-0.0701655596494674,1.0,-0.36,NoEvent
BaseCondition,0.9569023251533508,0.0435539409518241,0.9529008269309998,-0.1062594726681709,0.0,-0.36,NoEvent
BaseCondition,0.9638589024543762,-0.0836213082075119,0.9613437652587892,-0.0874434486031532,0.0,-0.36,NoEvent
BaseCondition,0.9795862436294556,-0.0168019160628318,0.959122896194458,-0.0817884653806686,0.0,-0.36,NoEvent
HUDOnly,0.9751279950141908,-0.0758127644658088,0.9891321063041688,-0.051472995430231,0.0,-0.36,NoEvent
HUDOnly,0.994047462940216,0.0341980382800102,0.94162917137146,-0.0332555510103702,1.0,-0.36,NoEvent
AudioOnly,0.9614369869232178,-0.027661595493555,0.9636499285697936,-0.0673090815544128,0.0,-0.36,NoEvent
BaseCondition,0.9713779091835022,-0.1192429363727569,0.9840947985649108,-0.0584455169737339,0.0,-0.36,NoEvent
HUDOnly,0.996706485748291,-0.0532475747168064,0.9720317125320436,-0.1876347512006759,0.0,-0.36,NoEvent
BaseCondition,0.9661848545074464,-0.127484381198883,0.9577990174293518,-0.0202330350875854,0.0,-0.36,NoEvent
FullLoopAR,0.9602331519126892,0.1545730680227279,0.959985852241516,-0.0832820832729339,1.0,-0.36,NoEvent
BaseCondition,0.9810259938240052,-0.0377497449517249,0.9556246995925904,-0.0728853046894073,0.0,-0.36,NoEvent
FullLoopAR,0.9537475109100342,-0.1101167127490043,0.8500629663467407,0.0480010509490966,1.0,-0.36,NoEvent
FullLoopAR,0.9665930271148682,0.020154271274805,0.9653286933898926,-0.1172966584563255,0.0,-0.36,NoEvent
HUDOnly,0.9735256135463716,-0.0247570080682635,0.9630091041326524,-0.0831711906939744,1.0,-0.36,NoEvent
FullLoopAR,0.9840726852416992,-0.0007101939991116,0.9029689431190492,0.023883432149887,1.0,-0.36,NoEvent
FullLoopAR,0.9800654053688048,-0.1164413094520568,0.9584661722183228,-0.1019052863121032,1.0,-0.36,NoEvent
FullLoopAR,0.9820947349071504,-0.0056925788521766,0.9537435173988342,-0.0575867109000682,0.0,-0.36,NoEvent
HUDOnly,0.9797911047935486,-0.0484145693480968,0.9655102491378784,-0.0813821144402026,1.0,-0.36,NoEvent
FullLoopAR,0.9799210429191588,-0.1074850261211395,0.9626545310020448,-0.1530761867761612,1.0,-0.36,NoEvent
FullLoopAR,0.98927241563797,0.0235483869910239,0.9620928168296814,-0.0481246225535869,1.0,-0.36,NoEvent
HUDOnly,0.9843746423721312,-0.0133595261722803,0.967058539390564,0.0231104623526334,0.0,-0.36,NoEvent
BaseCondition,0.9772976636886596,-0.1842846274375915,0.9729731678962708,-0.0996694788336753,0.0,-0.36,NoEvent
FullLoopAR,0.9971778988838196,0.0482065379619598,0.95320725440979,-0.0128376893699169,1.0,-0.36,NoEvent
FullLoopAR,0.9625893235206604,-0.0781923830509185,0.9056545794010162,-0.2422559931874275,0.0,-0.36,NoEvent
FullLoopAR,0.9856879115104676,-0.062593750655651,0.9558263421058656,-0.0560148693621158,1.0,-0.36,NoEvent
HUDOnly,0.9599719047546388,0.069829449057579,0.9665905237197876,-0.1629146486520767,0.0,-0.36,NoEvent
BaseCondition,0.9631016850471495,-0.0596556365489959,0.93257474899292,-0.005148580763489,0.0,-0.36,NoEvent
FullLoopAR,0.9655793309211732,-0.0334230996668338,0.9234979578426904,-0.1026156129581588,1.0,-0.36,NoEvent
FullLoopAR,0.9626476764678956,-0.1565478295087814,0.9271351099014282,-0.2925657331943512,0.0,-0.36,NoEvent
BaseCondition,0.9312358498573304,-0.1041176244616508,0.9458338618278505,-0.0631538033485412,0.0,-0.36,NoEvent
AudioOnly,0.931721955537796,0.0780958756804466,0.8926306068897247,0.0054295668378472,0.0,-0.36,NoEvent
FullLoopAR,0.9457069039344788,-0.0116567984223365,0.93147611618042,0.0164037942886352,0.0,-0.36,NoEvent
BaseCondition,0.9687670469284058,0.1178633496165275,0.9683002233505248,-0.0639805644750595,0.0,-0.36,NoEvent
HUDOnly,0.9520672857761384,0.0018866807222366,0.9220895171165466,-0.0174974468536674,0.0,-0.36,NoEvent
FullLoopAR,0.9758044481277466,-0.157005101442337,0.971043825149536,-0.1266646236181259,1.0,-0.36,NoEvent
AudioOnly,0.9537475109100342,-0.1043361723423004,0.8500629663467407,-0.06892591714859,1.0,-0.36,NoEvent
HUDOnly,0.9500262141227722,-0.0993609428405761,0.9567260146141052,-0.0079917097464203,0.0,-0.36,NoEvent
AudioOnly,0.9554437398910522,0.06466706097126,0.9783279299736024,-0.045877318829298,1.0,-0.36,NoEvent
AudioOnly,0.963855877518654,-0.1184619460254906,0.9099760502576828,0.0155379103962331,0.0,-0.36,NoEvent
HUDOnly,0.9560392498970032,-0.1506455689668655,0.8942408561706543,-0.1925774216651916,0.0,-0.36,NoEvent
BaseCondition,0.9770059585571288,-0.1234267801046371,0.9649192690849304,-0.1574093103408813,0.0,-0.36,NoEvent
FullLoopAR,0.9789466857910156,-0.1474554687738418,0.9608842134475708,-0.0616234093904495,1.0,-0.36,NoEvent
AudioOnly,0.9713876247406006,-0.1220343261957168,0.9732451438903807,-0.1006234362721443,0.0,-0.36,NoEvent
BaseCondition,0.861011266708374,-0.5063377022743225,0.9365755915641784,-0.5741216540336609,0.0,-0.36,NoEvent
FullLoopAR,0.9329014420509338,-0.2702535390853882,0.9434335231781006,-0.1125403642654419,1.0,-0.36,NoEvent
FullLoopAR,0.9868149161338806,-0.014593593776226,0.9642649292945862,-0.0112108075991272,1.0,-0.36,NoEvent
HUDOnly,0.9736660718917848,-0.1884289607405662,0.9797134399414062,0.011694966815412,1.0,-0.36,NoEvent
HUDOnly,0.9638365507125854,-0.1294164806604384,0.9688414633274078,-0.1010957807302474,1.0,-0.36,NoEvent
FullLoopAR,0.9736209511756896,-0.0694847479462623,0.967105120420456,-0.1162686645984649,0.0,-0.36,NoEvent
BaseCondition,0.986389935016632,0.0740887746214866,0.9578267335891724,-0.0134522560983896,0.0,-0.36,NoEvent
FullLoopAR,0.9859350919723512,-0.0817227661609649,0.9726384282112122,-0.1080564931035041,0.0,-0.36,NoEvent
AudioOnly,0.9590286016464232,-0.1432075649499893,0.922768771648407,-0.0442643351852893,0.0,-0.36,NoEvent
HUDOnly,0.9602680206298828,-0.2107929736375808,0.9538482129573822,-0.0695905424654483,1.0,-0.36,NoEvent
BaseCondition,0.9496878385543824,0.0024830978363752,0.9523270130157472,-0.1189555525779724,0.0,-0.36,NoEvent
FullLoopAR,0.9616178870201112,-0.1805002689361572,0.9527947790920736,-0.1189093133434652,0.0,-0.36,NoEvent
BaseCondition,0.9404038190841676,-0.2715226411819458,0.9655196070671082,-0.0680335983633995,0.0,-0.36,NoEvent
AudioOnly,0.9847054481506348,0.0339706391096115,0.9682662487030028,-0.0755477324128151,1.0,-0.36,NoEvent
HUDOnly,0.9593406915664674,0.0077627729624509,0.9780375063419342,-0.1114299669861793,0.0,-0.36,NoEvent
AudioOnly,0.9364574551582336,-0.0651912614703178,0.953128457069397,-0.1188298687338829,0.0,-0.36,NoEvent
BaseCondition,0.9803765416145324,-0.0432331524789333,0.9501495361328124,-0.0928751230239868,1.0,-0.36,NoEvent
AudioOnly,0.946956753730774,-0.114450916647911,0.9592811465263368,-0.0904230996966362,1.0,-0.36,NoEvent
BaseCondition,0.94602370262146,-0.0261289812624454,0.9674978852272034,-0.0793040990829467,0.0,-0.36,NoEvent
FullLoopAR,0.9724013209342957,-0.0004456751048565,0.9562211036682128,-0.0678004324436187,1.0,-0.36,NoEvent
FullLoopAR,0.9750471115112304,-0.1896304488182068,0.9741582274436952,-0.0181150734424591,1.0,-0.36,NoEvent
AudioOnly,0.984816074371338,0.0152818392962217,0.9489580988883972,-0.1095626130700111,1.0,-0.36,NoEvent
BaseCondition,0.9668028950691224,0.0655399560928344,0.9385879039764404,-0.0775650069117546,0.0,-0.36,NoEvent
AudioOnly,0.9800790548324584,0.0261794235557317,0.9504618644714355,-0.0738110318779945,0.0,-0.36,NoEvent
BaseCondition,0.9548723697662354,-0.2772718966007232,0.970901608467102,-0.0773188546299934,0.0,-0.36,NoEvent
AudioOnly,0.861011266708374,0.2134698778390884,0.9365755915641784,-0.0680850371718406,1.0,-0.36,NoEvent
HUDOnly,0.9308320581912994,-0.1441678404808044,0.962519407272339,-0.09193542227149,0.0,-0.36,NoEvent
HUDOnly,0.9893954992294312,0.0566270500421524,0.9630178809165956,-0.0860650017857551,0.0,-0.36,NoEvent
HUDOnly,0.9393139183521272,0.0511445216834544,0.8976122438907623,0.0400832761079072,1.0,-0.36,NoEvent
FullLoopAR,0.9633594751358032,-0.1968966126441955,0.963339865207672,-0.0964199900627136,1.0,-0.36,NoEvent
AudioOnly,0.9540769457817078,-0.183116927742958,0.9578914642333984,-0.1206759884953498,1.0,-0.36,NoEvent
HUDOnly,0.9433666467666626,-0.0028642667457461,0.929856777191162,-0.0673134475946426,1.0,-0.36,NoEvent
HUDOnly,0.943264901638031,0.0290355253964662,0.9579642415046692,-0.0112335747107863,0.0,-0.36,NoEvent
HUDOnly,0.9706456661224364,0.0289934519678354,0.9123998284339904,-0.0392222963273525,1.0,-0.36,NoEvent
FullLoopAR,0.967403382062912,-0.0868927910923957,0.9618938863277436,-0.1063250824809074,1.0,-0.36,NoEvent
AudioOnly,0.974914014339447,-0.0375790037214756,0.9606676697731018,-0.1021380126476287,0.0,-0.36,NoEvent
FullLoopAR,0.9692583680152892,-0.1931270062923431,0.8864410519599915,-0.4044478237628937,1.0,-0.36,NoEvent
AudioOnly,0.965916097164154,0.1000682748854159,0.9801588654518129,-0.0812732242047786,1.0,-0.36,NoEvent
