uid,EventName,ExperimentalCondition,SuccessfulCompletionState,RT_Steering,Unavailable_Steering,RT_Brake,Unavailable_Brake,RT_Acceleration,Unavailable_Acceleration,RT_fastest_type,RT_fastest,RT_expected_type,RT_expected,SuccessfulCompletion
0ed7464df24848a68bcc2dfd1ec58f29,FallingRocksEventNew,FullLoopAR,1.0,2.1994339839999952,False,2.7540940799999873,False,6.508022271999977,False,RT_Steering,2.1994339839999952,RT_Brake,2.7540940799999873,True
0ed7464df24848a68bcc2dfd1ec58f29,FogEventNew,FullLoopAR,1.0,2.5050160639999888,False,3.904930304000004,False,10.247512831999984,False,RT_Steering,2.5050160639999888,RT_Brake,3.904930304000004,True
0ed7464df24848a68bcc2dfd1ec58f29,I_variant,FullLoopAR,1.0,0.7950630400000023,False,0.9276943360000018,False,2.793103360000032,True,RT_Steering,0.7950630400000023,RT_Steering,0.7950630400000023,True
0ed7464df24848a68bcc2dfd1ec58f29,II_variant,FullLoopAR,1.0,0.9006681599999524,False,2.0995724799999493,False,5.442368767999994,False,RT_Steering,0.9006681599999524,RT_Brake,2.0995724799999493,True
0ed7464df24848a68bcc2dfd1ec58f29,III_variant,FullLoopAR,1.0,0.3001976319999926,False,1.5204026879999901,False,3.8764976639999986,False,RT_Steering,0.3001976319999926,RT_Brake,1.5204026879999901,True
0ed7464df24848a68bcc2dfd1ec58f29,MarketPlaceEvent,FullLoopAR,1.0,1.629439744000024,False,4.0175687680000465,False,7.815832064000006,False,RT_Steering,1.629439744000024,RT_Brake,4.0175687680000465,True
0ed7464df24848a68bcc2dfd1ec58f29,CyclistEvent,FullLoopAR,1.0,5.3132951039999625,False,2.0706859519999625,False,9.010557952,False,RT_Brake,2.0706859519999625,RT_Brake,2.0706859519999625,True
0ed7464df24848a68bcc2dfd1ec58f29,MotorcyclistEvent,FullLoopAR,0.0,1.469036544000005,False,2.9453826559999925,False,4.811023359999979,True,RT_Steering,1.469036544000005,RT_Brake,2.9453826559999925,False
0ed7464df24848a68bcc2dfd1ec58f29,Panne,FullLoopAR,1.0,1.2424389120000114,False,4.518715136000083,True,4.518715136000083,True,RT_Steering,1.2424389120000114,RT_Steering,1.2424389120000114,True
0ed7464df24848a68bcc2dfd1ec58f29,GhostDriver,FullLoopAR,1.0,3.268552704000058,False,6.523927040000103,False,10.453646592000041,False,RT_Steering,3.268552704000058,RT_Brake,6.523927040000103,True
0ed7464df24848a68bcc2dfd1ec58f29,Baustelle,FullLoopAR,1.0,2.964768000000049,False,12.6031336960001,True,5.840346368000041,False,RT_Steering,2.964768000000049,RT_Steering,2.964768000000049,True
1137044be4694bb1a6dc0b6185f8292b,StagEventNew,FullLoopAR,1.0,0.6482396160000121,False,3.8688476160000107,False,6.435365888000007,False,RT_Steering,0.6482396160000121,RT_Brake,3.8688476160000107,True
1137044be4694bb1a6dc0b6185f8292b,FallingRocksEventNew,FullLoopAR,0.0,2.3765890560000003,False,3.6209180160000187,True,3.6209180160000187,True,RT_Steering,2.3765890560000003,RT_Steering,2.3765890560000003,False
1137044be4694bb1a6dc0b6185f8292b,FogEventNew,FullLoopAR,0.0,1.4733406720000062,False,1.707224320000023,False,5.672004352000016,False,RT_Steering,1.4733406720000062,RT_Brake,1.707224320000023,False
1137044be4694bb1a6dc0b6185f8292b,I_variant,FullLoopAR,1.0,2.872385280000003,False,0.7967152639999995,False,5.539322112000036,False,RT_Brake,0.7967152639999995,RT_Steering,2.872385280000003,True
1137044be4694bb1a6dc0b6185f8292b,II_variant,FullLoopAR,0.0,,,,,,,,,,,False
1137044be4694bb1a6dc0b6185f8292b,III_variant,FullLoopAR,1.0,0.23137996800005567,False,1.7747855360000244,False,3.8736483840000346,False,RT_Steering,0.23137996800005567,RT_Brake,1.7747855360000244,True
1137044be4694bb1a6dc0b6185f8292b,MarketPlaceEvent,FullLoopAR,1.0,1.3651811840000505,False,1.499363072000051,False,10.150062079999998,False,RT_Steering,1.3651811840000505,RT_Brake,1.499363072000051,True
1137044be4694bb1a6dc0b6185f8292b,CyclistEvent,FullLoopAR,1.0,1.5710200320000354,False,1.4712875520000352,False,7.203356160000055,False,RT_Brake,1.4712875520000352,RT_Brake,1.4712875520000352,True
1137044be4694bb1a6dc0b6185f8292b,MotorcyclistEvent,FullLoopAR,0.0,1.4457809919999818,False,2.6455761920000214,False,4.789283584000032,True,RT_Steering,1.4457809919999818,RT_Brake,2.6455761920000214,False
